GHG_Grouped,parent,IPCC_Code,child,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,value
Carbon,Transport,1A3bv,Road transport - all vehicles LPG use,,,,,,,0.002910257516,0.005820515031,0.01172664605,0.02344934254,0.06427681583,0.1571989752,0.2530610172,0.3056896172,0.3276692989,0.3534136662,0.3701342251,0.3495689966,0.3653861565,0.31394041,0.3119090882,0.2883716712,0.2730397074,0.2759679893,0.2584011293,0.2407487605,0.2082641348,0.1984691246
Carbon,Transport,1A3bv,Road transport - all vehicles biofuels use,,,,,,,,,,,,,0.0003619688861,0.002591918427,0.002794530583,0.004375119414,0.02249079727,0.04618872733,0.1179622952,0.1389984607,0.1396641621,0.1231547664,0.116802133,0.1239109209,0.1270158347,0.09512592792,0.09994293138,0.09279878073
Carbon,Transport,1A3c,Rail - coal,,,,,,,,,,,,,,,,0.01098631674,0.05163568869,0.05163568869,0.05163568869,0.05150935014,0.0520052838,0.04229578667,0.04435509915,0.03774726315,0.035792445,0.035792445,0.041298975,0.041154825
Carbon,Transport,1A3c,Railways - freight,0.4956602882,0.5363292784,0.5610521288,0.4963117544,0.4645165296,0.4753891982,0.538156669,0.594689773,0.5779373474,0.5423760578,0.5364491762,0.5779373474,0.5275510167,0.5381976076,0.5794326481,0.602525695,0.5839865884,0.6022807924,0.5664666667,0.5511257589,0.558657004,0.5601618151,0.6123709402,0.596355802,0.590912116,0.5828876596,0.5554577284,0.5369343174
Carbon,Transport,1A3c,Railways - intercity,0.5059473571,0.5062336074,0.4993636008,0.5012242276,0.4873410894,0.5234071925,0.5335962709,0.5391996579,0.580467131,0.5995246794,0.6121341851,0.6246004009,0.6352038489,0.6393592542,0.6568406143,0.6637185265,0.6749101477,0.6387199728,0.6501753624,0.6547946761,0.6622452576,0.6477668978,0.6542909906,0.639179328,0.6552997006,0.6542802216,0.6576957136,0.6568118837
Carbon,Transport,1A3c,Railways - regional,0.4535735378,0.4538162795,0.4479904788,0.4495682998,0.4377953275,0.4711337571,0.4805392005,0.4853231762,0.5203182048,0.5364791034,0.5471720288,0.5574064332,0.5663982114,0.571692972,0.5882882107,0.5958916711,0.5933994343,0.6991291379,0.7130349429,0.7164738248,0.7134350696,0.7073333543,0.7111129242,0.725974664,0.7441905599,0.7430927926,0.7452112967,0.7453311801
Carbon,Transport,1A3d,Inland goods-carrying vessels,0.01224571543,0.01102114389,0.01204162017,0.01306209646,0.01449076326,0.01347028697,0.01163342966,0.009796572344,0.008776096058,0.008776096058,0.008772711323,0.00869689915,0.008082387387,0.006490682037,0.005304551391,0.006930487326,0.00725994061,0.006856055943,0.007529992533,0.006673281038,0.007054394986,0.007099374019,0.007467029079,0.01071806538,0.01011432203,0.007295794787,0.006926165724,0.006926165724
Carbon,Transport,1A3d,"Motorboats / workboats (e.g. canal boats, dredgers, service boats, tourist boats, river boats)",0.2528182952,0.2586909496,0.2728064392,0.2869219288,0.3022444202,0.3163599098,0.3304753994,0.3409698835,0.3514643677,0.3641867844,0.3758782141,0.3851556401,0.4156627797,0.4389279084,0.4597790334,0.4794231567,0.5038952872,0.5271604159,0.5504255446,0.5773116788,0.5876637332,0.588756995,0.5945510583,0.6065321868,0.6277721079,0.6499654919,0.6873806681,0.7156889064
Carbon,Transport,1A3d,Personal watercraft e.g. jet ski,0.0349583811,0.03654120289,0.0400203512,0.04349949951,0.04697864782,0.05045779613,0.05393694445,0.05741609276,0.06089524107,0.06437438938,0.06785353769,0.07133268601,0.07663137821,0.08193007041,0.08722876262,0.09252745482,0.09782614703,0.1031248392,0.1084235314,0.1137222236,0.1152122482,0.1142048595,0.1160932864,0.1173715885,0.1211473039,0.1264824795,0.1355979237,0.1425824849
Carbon,Transport,1A3d,Sailing boats with auxiliary engines,0.001875771479,0.001960701384,0.002147383003,0.002334064621,0.00252074624,0.002707427859,0.002894109478,0.003080791097,0.003267472716,0.003450156471,0.003636622023,0.003823087575,0.004107071895,0.004391056215,0.004675040535,0.004959024855,0.005243009175,0.005526993495,0.005810977815,0.006094962135,0.006174820256,0.006120829089,0.006222039649,0.006290550474,0.006492910587,0.006778850245,0.007267394044,0.007641732799
Carbon,Transport,1A3d,Shipping - coastal,7.241755026,7.158689892,7.081004304,7.157753075,8.139750609,8.487112222,8.557537116,8.30294864,8.521847732,8.656405513,7.883564332,7.422673303,7.574600682,7.143417013,6.971249163,6.835698147,6.349019569,6.409912425,6.052968417,5.798665961,5.458550087,5.111668568,4.600994256,4.213372014,4.342540775,4.654820308,4.550145047,4.420884805
Carbon,Transport,1A3d,Shipping between UK and Bermuda,0.003028138646,0.003037183734,0.00312358694,0.003154285712,0.003372864225,0.003384918853,0.003424561452,0.003713170912,0.003721604214,0.003764839905,0.005679829519,0.005017208107,0.0008027054588,0.002706420415,0.002984515576,,0.01075800113,0.04338432719,0.002303891482,,0.0009460824104,,0.000816577456,,,0.002570216119,0.003786954291,0.003277034369
Carbon,Transport,1A3d,Shipping between UK and CDs,0.02462835875,0.02440113428,0.0241995517,0.02429174074,0.02544382098,0.02632094537,0.0257983918,0.02541416255,0.02550130687,0.02556722431,0.02399056253,0.02381511461,0.02402986761,0.02412509886,0.02439779934,0.02501519007,0.02409341149,0.02441125497,0.02351495472,0.02315783952,0.02266227974,0.02231654385,0.0221472484,0.02155193194,0.02181339663,0.02148447047,0.02151170846,0.02157766611
Carbon,Transport,1A3d,Shipping between UK and Gibraltar,0.03442582749,0.03502403526,0.03498138195,0.03675827731,0.04009692773,0.03944296372,0.04034772289,0.04519140441,0.04722804735,0.04961336967,0.04908732486,0.04982882838,0.03637234971,0.04129947558,0.04112067669,0.0463966185,0.05256028271,0.03786167515,0.0581697107,0.05721988119,0.06249284893,0.06020155938,0.05294593111,0.0458279817,0.05667203938,0.05828210577,0.05060906921,0.04727772304
Carbon,Transport,1A3d,Shipping between UK and OTs (excl. Gib and Bermuda),0.005395592497,0.005411709199,0.005565664002,0.005620363633,0.006009830801,0.006031309957,0.00610194586,0.006616195443,0.006631222054,0.006708260194,0.006905524105,0.01038032488,0.006905524105,0.005919020661,0.01505073414,0.005919020661,,,0.004646822935,0.006152225924,0.001028782163,0.00476302982,0.003214761991,,0.001902683284,0.002854024927,0.03241948488,0.07787220227
Carbon,Transport,1A3eii,Aircraft - support vehicles,0.2247437546,0.2172734884,0.230147777,0.2358696831,0.2462009024,0.256214238,0.2689705854,0.2907872176,0.3149750386,0.3338252407,0.3566707259,0.3593355698,0.3731132824,0.3964589876,0.4276459895,0.452496056,0.4647646621,0.4772961031,0.4666629534,0.4387309988,0.423747989,0.4410084411,0.4435605546,0.4589517931,0.4788585126,0.5050306946,0.5473884032,0.5655258051
Carbon,Transport,1A4ai,Railways - stationary combustion,0.4814074149,0.462738645,0.4791380028,0.486001792,0.5089049961,0.5021546264,0.539693908,0.5163296421,0.5092090981,0.5003899943,0.4428393541,0.4514055135,0.3695191481,0.05502202997,0.04273527011,0.007055489649,0.004432711237,0.003828465754,0.003907759697,0.002987862084,0.003344843865,0.00266226639,0.002368150405,0.00189516958,0.00177692681,0.001318656992,0.002530300676,0.002046872921
Carbon,Transport,1A4ciii,Fishing vessels,1.1001905,1.078211068,1.108258605,1.159812954,1.160729356,1.209476941,1.137499667,1.055480046,1.018278155,0.9600616622,0.9738042037,0.9788788195,0.9896985716,1.012540127,1.043772568,1.042442228,1.051605776,1.147557669,1.073033243,0.9020151939,0.9603746841,0.9288269931,0.968264822,0.9037809514,1.044447006,1.042854812,0.8991105891,0.9470027211
Carbon,Transport,1A5b,Aircraft -  military,3.888143813,2.836375623,2.741378526,2.944938333,2.8517082,2.758478067,2.665247933,2.415794333,2.333903,2.200735093,1.987439667,2.069331,2.280358667,2.292866421,2.090404984,1.973876759,2.614965456,2.872898181,2.385062003,2.114369801,2.013997546,1.944115394,1.78852408,1.618199329,1.450728706,1.208982273,1.108984939,1.120112458
Carbon,Transport,1A5b,Shipping - naval,1.405293642,1.465023119,1.353713067,1.203367236,1.114930503,1.134654229,1.146767614,1.221007212,0.8644123927,0.9536499178,0.9335257957,0.8568457566,0.7801657176,0.8736658486,0.9671659797,0.8692859781,0.8482217632,0.8779664746,0.8687678461,0.8670544415,0.8811528877,0.8079819519,0.7342961232,0.6704985747,0.5713864365,0.4531120392,0.4380845435,0.4380845435
Carbon,Transport,2D1,Marine engines,0.03328521165,0.03247354996,0.03421737369,0.03564529559,0.03793617126,0.03458144222,0.03109777344,0.02968560157,0.02299218506,0.02193669884,0.01822535878,0.01834664327,0.01687414043,0.02371919666,0.01714003243,0.01328949527,0.01330504402,0.01164155136,0.005423188675,0.006003571662,0.008362277588,0.007155193194,0.004182208915,0.004770745176,0.004119686901,0.002698674763,0.002680666183,0.002953149066
Carbon,Transport,2D1,Road vehicle engines,0.1728061679,0.1732088111,0.1738185636,0.1743341466,0.1782804289,0.1818124462,0.1866833523,0.190595475,0.1941479186,0.1977927825,0.1976871818,0.2003742406,0.2050481982,0.2063477683,0.2097699145,0.2096786716,0.212776822,0.2146363883,0.2126187631,0.2107498441,0.207554445,0.2077786556,0.2069935047,0.2080307176,0.213214453,0.2167508713,0.2210439208,0.2239375865
Carbon,Transport,2D3,Road transport - urea,,,,,,,,,,,,,,,,,0.001795956978,0.008448978564,0.01526278295,0.02061994433,0.02775148051,0.03445832435,0.04159923642,0.04819659473,0.05309859973,0.05832597151,0.06202079304,0.06358754882
Carbon,Waste Management,5C1.2a,Incineration,0.6107399098,0.5938797477,0.6124462745,0.5739095946,0.3856552989,0.3638861193,0.3906358632,0.007264387628,0.007696881049,0.007391210016,0.009378671117,0.00004155025048,0.0000376219809,0.00003344755441,0.00002982068113,0.00002656063135,0.00002192190137,0.00001885399859,0.00001531627349,0.00001084849319,0.000007580370971,0.000004023483689,,,,,,
Carbon,Waste Management,5C1.2b,Incineration - chemical waste,0.3817809757,0.3817809757,0.3817809757,0.3817809757,0.3809033183,0.3800256609,0.3791480034,0.378270346,0.3773926886,0.3192444021,0.304333117,0.3213788582,0.2955289288,0.3070449433,0.3006384121,0.2759245559,0.1918241046,0.2499955292,0.1991107786,0.1690570598,0.1685626407,0.1717562439,0.1705650936,0.1716926542,0.1740055347,0.1639767946,0.1832963481,0.1744543377
Carbon,Waste Management,5C1.2b,Incineration - clinical waste,0.3081854054,0.3081854054,0.2905836454,0.2729836454,0.2553810054,0.2377766054,0.2201783654,0.2025783654,0.2078566054,0.2131366054,0.2184166054,0.2236859328,0.2289659328,0.194780445,0.1604885616,0.1262753573,0.09217033672,0.09886754592,0.1012511064,0.1076707503,0.1024521872,0.09470955648,0.09426788167,0.08978933092,0.09217036708,0.08475889615,0.08390622636,0.08445184396
